ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Postcode
52000,110423,Preservation,2,2763,162,2006535,1291,SPOFFORD AVENUE,46,0,46,46,10000,5,2027630162,2,17,93,BX27,40.814441,-73.886956,40.814441,-73.886956,10474
65599,77389,Preservation,2,2763,185,2006547,700,FAILE STREET,19,0,19,19,5000,5,2027630185,2,17,93,BX27,40.814583,-73.886487,40.814583,-73.886487,10474
48607,87863,Preservation,2,2763,195,2006549,760,HUNTS POINT AVENUE,49,0,49,49,4801,6,2027630195,2,17,117,BX27,40.815899,-73.887239,40.815899,-73.887239,10474
66669,48001,Preservation,2,2765,146,2006613,645,BARRETTO STREET,7,41,48,48,1,6,2027650146,2,17,93,BX27,40.812829,-73.888932,40.812829,-73.888932,10474
58302,65391,Preservation,2,2784,39,2007254,305,EAST 171 STREET,0,9,9,9,2250,4,2027840039,4,16,225,BX14,40.838656,-73.909705,40.838656,-73.909705,10457
65054,115524,Preservation,2,2790,7,2007313,1650,TOPPING AVENUE,26,0,26,26,23500,5,2027900007,4,16,22902,BX41,40.843069,-73.905904,40.843069,-73.905904,10457
50278,115544,Preservation,2,2791,44,2007349,1707,TOPPING AVENUE,0,32,32,32,40800,6,2027910044,4,15,22902,BX41,40.844395,-73.905801,40.844395,-73.905801,10457
58863,115563,Preservation,2,2799,18,2007493,1764,TOPPING AVENUE,3,0,3,3,1220,2,2027990018,5,15,22901,BX41,40.845786,-73.905658,40.845786,-73.905658,10457
65730,97431,Preservation,2,2805,8,2007616,1870,MORRIS AVENUE,25,0,25,25,19000,5,2028050008,5,14,23301,BX41,40.848602,-73.908376,40.848602,-73.908376,10453
65054,806197,Preservation,2,2805,31,2007622,1892,MORRIS AVENUE,111,0,111,111,106450,5,2028050031,5,14,23301,BX41,40.849197,-73.908169,40.849197,-73.908169,10453
65730,97435,Preservation,2,2806,5,2007636,1910,MORRIS AVENUE,13,0,13,13,12500,4,2028060005,5,14,23301,BX41,40.849976,-73.907908,40.849976,-73.907908,10453
65357,59142,Preservation,2,2807,16,2007653,1995,CRESTON AVENUE,45,0,45,45,37000,5,2028070016,5,14,241,BX41,40.851229,-73.906221,40.851229,-73.906221,10453
65357,59140,Preservation,2,2807,22,2007654,1985,CRESTON AVENUE,40,0,40,40,37960,5,2028070022,5,14,241,BX41,40.851002,-73.906428,40.851002,-73.906428,10453
65357,97492,Preservation,2,2807,52,2007667,2038,MORRIS AVENUE,35,0,35,35,24000,5,2028070052,5,14,241,BX41,40.852851,-73.905861,40.852851,-73.905861,10453
65357,97493,Preservation,2,2807,56,2007668,2042,MORRIS AVENUE,26,0,26,26,32400,5,2028070056,5,14,241,BX41,40.852966,-73.905756,40.852966,-73.905756,10453
50942,964992,New Construction,2,2808,73,2000000,2026,CRESTON AVENUE,114,0,114,114,18395,11,2028080073,5,14,23501,BX41,40.852057,-73.905436,40.852057,-73.905436,10453
65357,74905,Preservation,2,2809,31,2007710,264,ECHO PLACE,27,0,27,27,30000,5,2028090031,5,15,23502,BX41,40.849583,-73.903976,40.849583,-73.903976,10457
62211,974228,New Construction,2,2810,17,2128505,220,EAST 178 STREET,52,0,52,52,3413,12,2028100017,5,15,23502,BX41,40.850358,-73.904314,40.850358,-73.904314,10457
62211,974227,New Construction,2,2812,1,2128910,225,EAST 179 STREET,37,0,37,37,2708,12,2028120001,5,15,23502,BX41,40.850906,-73.903645,40.850906,-73.903645,10457
48641,967101,New Construction,2,2814,8,2212753,304,ECHO PLACE,0,0,0,55,4585,6,2028140008,5,15,381,BX41,40.849346,-73.90279,40.849346,-73.90279,10457
44353,926997,New Construction,2,2814,73,2007780,280,EAST BURNSIDE AVENUE,40,0,40,40,52183,13,2028140073,5,15,381,BX41,40.851217,-73.90201,40.851217,-73.90201,10457
52721,82104,Preservation,2,2816,1,2007791,1294,GRANT AVENUE,35,8,43,43,13325,5,2028160001,4,16,17902,BX14,40.835974,-73.913561,40.835974,-73.913561,10456
52721,97364,Preservation,2,2816,70,2007805,1295,MORRIS AVENUE,43,0,43,43,10000,5,2028160070,4,16,17902,BX14,40.83556,-73.91328,40.83556,-73.91328,10456
48607,65790,Preservation,2,2826,24,2007882,108,EAST 176 STREET,37,0,37,37,1631,6,2028260024,5,14,22701,BX41,40.848177,-73.909403,40.848177,-73.909403,10453
65054,74425,Preservation,2,2828,17,2007914,52,EAST TREMONT AVENUE,24,0,24,24,28418,5,2028280017,5,14,23301,BX41,40.851223,-73.908267,40.851223,-73.908267,10453
65730,119101,Preservation,2,2829,6,2007925,1982,WALTON AVENUE,37,0,37,37,26845,5,2028290006,5,14,241,BX41,40.851812,-73.907952,40.851812,-73.907952,10453
65054,66100,Preservation,2,2829,9,2007926,54,EAST 179 STREET,24,0,24,24,23125,5,2028290009,5,14,241,BX41,40.852125,-73.907442,40.852125,-73.907442,10453
65730,74440,Preservation,2,2829,24,2007939,65,EAST TREMONT AVENUE,15,0,15,15,15500,5,2028290024,5,14,241,BX41,40.850934,-73.907754,40.850934,-73.907754,10453
65054,97472,Preservation,2,2829,63,2007956,2011,MORRIS AVENUE,30,0,30,30,32940,6,2028290063,5,14,241,BX41,40.852143,-73.906531,40.852143,-73.906531,10453
65054,97470,Preservation,2,2829,68,2007957,2001,MORRIS AVENUE,42,0,42,42,46896,6,2028290068,5,14,241,BX41,40.851951,-73.906705,40.851951,-73.906705,10453
52721,109442,Preservation,2,2831,32,2007978,1291,SHERIDAN AVENUE,41,0,41,41,11000,6,2028310032,4,16,17902,BX14,40.836165,-73.914663,40.836165,-73.914663,10456
59740,969539,New Construction,2,2835,12,2129011,111,EAST 172 STREET,126,0,126,126,0,15,2028350012,4,14,209,BX63,40.841459,-73.914056,40.841459,-73.914056,10452
58450,119064,Preservation,2,2838,4,2008021,1612,WALTON AVENUE,50,0,50,50,9067,5,2028380004,4,14,22702,BX41,40.843988,-73.912773,40.843988,-73.912773,10452
63122,974443,New Construction,2,2839,49,2129183,112,CLARKE PLACE EAST,122,0,122,122,9000,10,2028390049,4,16,22102,BX63,40.837558,-73.916927,40.837558,-73.916927,10452
58450,119047,Preservation,2,2843,79,2008102,1424,WALTON AVENUE,68,0,68,68,13680,5,2028430079,4,14,223,BX63,40.84009,-73.915551,40.84009,-73.915551,10452
58450,115645,Preservation,2,2844,21,2008110,1465,TOWNSEND AVENUE,106,0,106,106,20311,6,2028440021,4,14,223,BX63,40.841331,-73.915766,40.841331,-73.915766,10452
58450,115643,Preservation,2,2844,38,2008112,1450,TOWNSEND AVENUE,59,0,59,59,10950,5,2028440038,4,16,223,BX63,40.84112,-73.915893,40.84112,-73.915893,10452
58450,119052,Preservation,2,2845,1,2008121,1503,WALTON AVENUE,54,0,54,54,9808,6,2028450001,4,14,209,BX63,40.841753,-73.914388,40.841753,-73.914388,10452
58450,115648,Preservation,2,2845,7,2092057,1512,TOWNSEND AVENUE,93,0,93,93,16720,6,2028450007,4,14,209,BX63,40.842478,-73.914915,40.842478,-73.914915,10452
58450,115649,Preservation,2,2845,17,2008122,1530,TOWNSEND AVENUE,55,0,55,55,10487,6,2028450017,4,14,209,BX63,40.842804,-73.914683,40.842804,-73.914683,10452
58450,115652,Preservation,2,2845,20,2008123,1550,TOWNSEND AVENUE,60,0,60,60,11043,6,2028450020,4,14,209,BX63,40.843166,-73.914423,40.843166,-73.914423,10452
58450,115653,Preservation,2,2845,27,2008124,1560,TOWNSEND AVENUE,48,0,48,48,8096,6,2028450027,4,14,209,BX63,40.843347,-73.914296,40.843347,-73.914296,10452
49607,954885,New Construction,2,2845,47,2128647,1561,WALTON AVENUE,60,0,60,60,9196,11,2028450047,4,14,209,BX63,40.843001,-73.913498,40.843001,-73.913498,10452
58450,119056,Preservation,2,2845,70,2008130,1525,WALTON AVENUE,54,0,54,54,9187,6,2028450070,4,14,209,BX63,40.842126,-73.914124,40.842126,-73.914124,10452
58450,119055,Preservation,2,2845,77,2008131,1517,WALTON AVENUE,30,0,30,30,5619,5,2028450077,4,14,209,BX63,40.841991,-73.914218,40.841991,-73.914218,10452
58450,115650,Preservation,2,2846,61,2008143,1533,TOWNSEND AVENUE,96,0,96,96,15189,6,2028460061,4,14,209,BX63,40.842848,-73.914676,40.842848,-73.914676,10452
58450,115656,Preservation,2,2847,29,2008147,1585,TOWNSEND AVENUE,49,0,49,49,7966,6,2028470029,4,14,22702,BX41,40.844176,-73.913727,40.844176,-73.913727,10452
58450,119065,Preservation,2,2847,63,2008152,1615,WALTON AVENUE,71,0,71,71,12687,6,2028470063,4,14,22702,BX41,40.844027,-73.91277,40.844027,-73.91277,10452
65357,115684,Preservation,2,2849,24,2008177,1735,TOWNSEND AVENUE,53,0,53,53,43905,6,2028490024,5,14,22701,BX41,40.8471,-73.911642,40.8471,-73.911642,10453
65357,115683,Preservation,2,2849,64,2008197,1734,TOWNSEND AVENUE,26,0,26,26,26490,5,2028490064,5,14,22701,BX41,40.84719,-73.911551,40.84719,-73.911551,10453
48731,941024,Preservation,2,2850,40,2008213,1770,TOWNSEND AVENUE,57,0,57,57,54122,6,2028500040,5,14,22701,BX41,40.847854,-73.911077,40.847854,-73.911077,10453
65054,65840,Preservation,2,2850,47,2008215,54,EAST 176 STREET,51,0,51,51,37090,5,2028500047,5,14,22701,BX41,40.84837,-73.910375,40.84837,-73.910375,10453
65054,119086,Preservation,2,2852,21,2008238,1895,WALTON AVENUE,31,0,31,31,29981,5,2028520021,5,14,23301,BX41,40.849651,-73.909271,40.849651,-73.909271,10453
65054,66071,Preservation,2,2854,15,2008263,20,EAST 179 STREET,30,0,30,30,28875,5,2028540015,5,14,241,BX41,40.852458,-73.908078,40.852458,-73.908078,10453
65054,119100,Preservation,2,2854,18,2008264,1979,WALTON AVENUE,29,0,29,29,31125,6,2028540018,5,14,241,BX41,40.851755,-73.908028,40.851755,-73.908028,10453
65054,119099,Preservation,2,2854,21,2008265,1975,WALTON AVENUE,29,0,29,29,31125,6,2028540021,5,14,241,BX41,40.851689,-73.90809,40.851689,-73.90809,10453
65054,119102,Preservation,2,2854,64,2008272,2003,WALTON AVENUE,49,0,49,49,55350,5,2028540064,5,14,241,BX41,40.852399,-73.907445,40.852399,-73.907445,10453
48891,88316,Preservation,2,2859,1,2008319,1484,INWOOD AVENUE,0,0,0,27,0,6,2028590001,4,14,209,BX63,40.842551,-73.917452,40.842551,-73.917452,10452
53655,60414,Preservation,2,2861,11,2008343,1668,DAVIDSON AVENUE,9,0,9,9,0,4,2028610011,5,14,217,BX36,40.846314,-73.914462,40.846314,-73.914462,10453
65357,60442,Preservation,2,2861,123,2008371,1800,DAVIDSON AVENUE,62,0,62,62,63966,6,2028610123,5,14,217,BX36,40.849261,-73.91238,40.849261,-73.91238,10453
65357,60447,Preservation,2,2861,135,2008372,1824,DAVIDSON AVENUE,35,0,35,35,37900,5,2028610135,5,14,217,BX36,40.849752,-73.912,40.849752,-73.912,10453
67523,989049,New Construction,2,2861,163,2090447,1769,JEROME AVENUE,175,0,175,175,146881,16,2028610163,5,14,217,BX36,40.848423,-73.911846,40.848423,-73.911846,10453
48729,122170,Preservation,2,2862,8,2008383,62,WEST TREMONT AVENUE,90,0,90,90,73531,6,2028620008,5,14,217,BX36,40.851489,-73.91178,40.851489,-73.91178,10453
48731,121088,Preservation,2,2866,72,2008461,66,WEST 176 STREET,20,0,20,20,18395,5,2028660072,5,14,21502,BX36,40.848688,-73.914419,40.848688,-73.914419,10453
48731,941025,Preservation,2,2866,74,2008462,62,WEST 176 STREET,12,0,12,12,12408,3,2028660074,5,14,21502,BX36,40.848677,-73.914372,40.848677,-73.914372,10453
65054,83651,Preservation,2,2866,110,2008471,1731,HARRISON AVENUE,39,0,39,39,72600,6,2028660110,5,14,21502,BX36,40.849227,-73.914664,40.849227,-73.914664,10453
49562,60426,Preservation,2,2867,47,2008501,1711,DAVIDSON AVENUE,39,47,86,86,98700,6,2028670047,5,14,217,BX36,40.847549,-73.913625,40.847549,-73.913625,10453
53655,60419,Preservation,2,2867,58,2008504,1691,DAVIDSON AVENUE,25,0,25,25,0,6,2028670058,5,14,217,BX36,40.846786,-73.914165,40.846786,-73.914165,10453
44350,928130,New Construction,2,2867,125,2128716,92,WEST TREMONT AVENUE,0,0,0,61,37750,7,2028670125,5,14,217,BX36,40.85032,-73.912534,40.85032,-73.912534,10453
65357,60446,Preservation,2,2867,134,2008516,1821,DAVIDSON AVENUE,40,0,40,40,45500,5,2028670134,5,14,217,BX36,40.849738,-73.912039,40.849738,-73.912039,10453
65357,60444,Preservation,2,2867,139,2008517,1815,DAVIDSON AVENUE,40,0,40,40,37600,6,2028670139,5,14,217,BX36,40.849464,-73.912264,40.849464,-73.912264,10453
65357,60441,Preservation,2,2867,147,2008518,1789,DAVIDSON AVENUE,44,0,44,44,38283,5,2028670147,5,14,217,BX36,40.849041,-73.912561,40.849041,-73.912561,10453
53655,116883,Preservation,2,2868,127,2008554,1978,DR M L KING JR BOULEVARD,11,0,11,11,0,5,2028680127,5,14,243,BX36,40.854434,-73.911683,40.854434,-73.911683,10453
58863,81457,Preservation,2,2869,142,2008610,2017,GRAND AVENUE,4,0,4,4,1344,3,2028690142,5,14,243,BX36,40.853392,-73.909963,40.853392,-73.909963,10453
48766,89105,Preservation,2,2872,252,2008697,1604,JESUP AVENUE,0,0,0,29,4688,6,2028720252,5,14,21301,BX36,40.845823,-73.91824,40.845823,-73.91824,10452
49103,59514,Preservation,2,2872,312,2008717,1479,CROMWELL AVENUE,0,0,0,72,13367,6,2028720312,4,16,21302,BX26,40.842527,-73.918547,40.842527,-73.918547,10452
48766,93706,Preservation,2,2872,365,2008721,1601,MACOMBS ROAD,0,0,0,53,9282,6,2028720365,5,14,21301,BX36,40.84594,-73.917166,40.84594,-73.917166,10452
48766,109403,Preservation,2,2873,103,2008741,1551,SHAKESPEARE AVENUE,0,0,0,72,12958,6,2028730103,5,14,21301,BX36,40.845865,-73.91923,40.845865,-73.91923,10452
44333,955937,New Construction,2,2874,27,2000000,1450,PLIMPTON AVENUE,62,0,62,62,15000,7,2028740027,4,16,21302,BX26,40.843998,-73.922008,40.843998,-73.922008,10452
52852,121014,Preservation,2,2876,14,2008796,100,WEST 174 STREET,37,0,37,37,7500,6,2028760014,5,14,21502,BX36,40.847061,-73.917743,40.847061,-73.917743,10453
48771,116817,Preservation,2,2876,83,2008826,1632,DR M L KING JR BOULEVARD,0,0,0,25,4113,5,2028760083,5,14,21502,BX36,40.847635,-73.919401,40.847635,-73.919401,10453
52852,116819,Preservation,2,2876,87,2008827,1636,DR M L KING JR BOULEVARD,25,0,25,25,5922,5,2028760087,5,14,21502,BX36,40.847742,-73.919235,40.847742,-73.919235,10453
52852,116820,Preservation,2,2876,88,2008828,1640,DR M L KING JR BOULEVARD,25,0,25,25,5704,5,2028760088,5,14,21502,BX36,40.847803,-73.919144,40.847803,-73.919144,10453
48771,116824,Preservation,2,2876,95,2008831,94,BRANDT PLACE,0,0,0,21,3580,5,2028760095,5,14,21502,BX36,40.848096,-73.918161,40.848096,-73.918161,10453
48771,116827,Preservation,2,2876,100,2008832,1700,DR M L KING JR BOULEVARD,0,0,0,22,4196,5,2028760100,5,14,21502,BX36,40.848433,-73.918262,40.848433,-73.918262,10453
53655,99246,Preservation,2,2876,170,2008852,1696,NELSON AVENUE,4,0,4,4,0,3,2028760170,5,14,21502,BX36,40.848185,-73.917033,40.848185,-73.917033,10453
58863,103709,Preservation,2,2877,268,2008883,1679,POPHAM AVENUE,6,0,6,6,2926,3,2028770268,5,16,20501,BX36,40.849467,-73.920613,40.849467,-73.920613,10453
48011,45506,Preservation,2,2878,61,2009001,1641,ANDREWS AVENUE SOUTH,60,0,60,60,55750,5,2028780061,5,14,21501,BX36,40.848236,-73.919411,40.848236,-73.919411,10453
53437,45509,Preservation,2,2878,170,2009012,1710,ANDREWS AVENUE SOUTH,82,0,82,82,21000,6,2028780170,5,14,21501,BX36,40.84994,-73.917837,40.84994,-73.917837,10453
53437,45511,Preservation,2,2878,178,2009013,1730,ANDREWS AVENUE SOUTH,64,0,64,64,15280,6,2028780178,5,14,21501,BX36,40.850178,-73.917497,40.850178,-73.917497,10453
53188,45564,Preservation,2,2879,28,2009053,1890,ANDREWS AVENUE SOUTH,56,0,56,56,11887,5,2028790028,5,14,24501,BX36,40.853486,-73.913889,40.853486,-73.913889,10453
58863,92749,Preservation,2,2879,68,2009070,1866,LORING PLACE SOUTH,6,0,6,6,1679,2,2028790068,5,14,24501,BX36,40.853166,-73.915335,40.853166,-73.915335,10453
50278,56949,Preservation,2,2889,1,2009326,1680,CLAY AVENUE,0,20,20,20,14807,5,2028890001,4,15,165,BX01,40.843601,-73.904909,40.843601,-73.904909,10457
50278,45594,Preservation,2,2889,18,2009331,1705,ANTHONY AVENUE,0,21,21,21,22570,5,2028890018,4,15,165,BX01,40.844242,-73.904251,40.844242,-73.904251,10457
58863,45604,Preservation,2,2890,17,2009344,1760,ANTHONY AVENUE,9,0,9,9,4350,2,2028900017,5,15,231,BX41,40.84537,-73.903888,40.84537,-73.903888,10457
58863,65828,Preservation,2,2892,38,2009376,344,EAST 176 STREET,8,0,8,8,2210,4,2028920038,5,15,231,BX41,40.847565,-73.902894,40.847565,-73.902894,10457
58863,822663,Preservation,2,2903,3,2109440,445,EAST 171 STREET,46,0,46,46,6500,7,2029030003,3,16,169,BX01,40.837927,-73.904202,40.837927,-73.904202,10457
48660,65832,Preservation,2,2908,15,2009523,442,EAST 176 STREET,0,0,0,24,3888,4,2029080015,6,15,395,BX01,40.846264,-73.899621,40.846264,-73.899621,10457
48660,65833,Preservation,2,2908,17,2009524,446,EAST 176 STREET,0,0,0,24,3888,4,2029080017,6,15,395,BX01,40.846234,-73.899535,40.846234,-73.899535,10457
48660,74399,Preservation,2,2909,12,2009533,440,EAST TREMONT AVENUE,0,0,0,9,2880,4,2029090012,6,15,395,BX01,40.847235,-73.899128,40.847235,-73.899128,10457
48660,119759,Preservation,2,2917,6,2009562,1824,WASHINGTON AVENUE,0,0,0,8,2403,4,2029170006,6,15,395,BX01,40.845163,-73.899095,40.845163,-73.899095,10457
61297,972782,New Construction,2,2924,7,2009604,1880,BATHGATE AVENUE,190,0,190,190,35979,8,2029240007,6,15,395,BX01,40.846207,-73.897377,40.846207,-73.897377,10457
48771,113800,Preservation,2,2927,9,2009633,3758,3 AVENUE,0,0,0,18,3523,5,2029270009,3,16,169,BX01,40.83638,-73.90256,40.83638,-73.90256,10456
48771,56602,Preservation,2,2928,14,2009645,538,CLAREMONT PARKWAY,0,0,0,12,3469,5,2029280014,3,16,169,BX01,40.838072,-73.900917,40.838072,-73.900917,10457
61639,79796,Preservation,2,2929,78,2009657,1639,FULTON AVENUE,42,0,42,42,42435,5,2029290078,3,16,167,BX01,40.839734,-73.898814,40.839734,-73.898814,10457
61639,79749,Preservation,2,2931,13,2009684,1326,FULTON AVENUE,24,0,24,24,25370,5,2029310013,3,16,149,BX35,40.833056,-73.902872,40.833056,-73.902872,10456
66982,79310,Preservation,2,2931,66,2009705,1383,FRANKLIN AVENUE,0,0,0,21,20500,5,2029310066,3,16,149,BX35,40.833634,-73.900569,40.833634,-73.900569,10456
66982,79309,Preservation,2,2931,68,2009706,1379,FRANKLIN AVENUE,0,0,0,20,21618,5,2029310068,3,16,149,BX35,40.833535,-73.900634,40.833535,-73.900634,10456
66982,79308,Preservation,2,2931,70,2009707,1375,FRANKLIN AVENUE,0,0,0,20,21618,5,2029310070,3,16,149,BX35,40.833444,-73.900696,40.833444,-73.900696,10456
61639,65200,Preservation,2,2933,63,2009741,641,EAST 169 STREET,20,0,20,20,11155,5,2029330063,3,16,149,BX35,40.831411,-73.901096,40.831411,-73.901096,10456
58863,842309,Preservation,2,2934,23,2114113,1360,CLINTON AVENUE,30,0,30,30,9240,4,2029340023,3,16,151,BX35,40.832711,-73.899776,40.832711,-73.899776,10456
48640,945034,New Construction,2,2934,50,2128618,1351,BOSTON ROAD,0,0,0,43,3201,7,2029340050,3,16,151,BX35,40.832161,-73.898819,40.832161,-73.898819,10456
48014,88674,Preservation,2,2935,1,2009764,625,JEFFERSON PLACE,16,0,16,16,2548,5,2029350001,3,16,149,BX35,40.833537,-73.90032,40.833537,-73.90032,10456
66982,79311,Preservation,2,2935,3,2009765,1390,FRANKLIN AVENUE,0,0,0,15,14998,5,2029350003,3,16,149,BX35,40.833809,-73.900428,40.833809,-73.900428,10456
66982,79315,Preservation,2,2935,5,2009766,1392,FRANKLIN AVENUE,0,0,0,15,14998,5,2029350005,3,16,149,BX35,40.833905,-73.900363,40.833905,-73.900363,10456
66982,79317,Preservation,2,2935,7,2009767,1394,FRANKLIN AVENUE,0,0,0,15,14998,5,2029350007,3,16,149,BX35,40.833998,-73.900298,40.833998,-73.900298,10456
61639,88676,Preservation,2,2935,28,2009779,635,JEFFERSON PLACE,21,0,21,21,19170,5,2029350028,3,16,149,BX35,40.833378,-73.899865,40.833378,-73.899865,10456
66982,88675,Preservation,2,2935,30,2009780,631,JEFFERSON PLACE,0,0,0,15,17088,5,2029350030,3,16,149,BX35,40.833447,-73.900067,40.833447,-73.900067,10456
47858,65623,Preservation,2,2939,100,2009868,800,EAST 173 STREET,27,0,27,27,20530,5,2029390100,3,17,155,BX75,40.836781,-73.890475,40.836781,-73.890475,10460
47841,59988,Preservation,2,2939,1,2000000,1490,CROTONA PARK EAST,39,0,39,39,7646,6,2029420001,3,17,163,BX99,40.837941,-73.895254,40.837941,-73.895254,10457
48013,60013,Preservation,2,2948,28,2000000,701,CROTONA PARK NORTH,0,0,0,24,3675,5,2029420001,3,17,163,BX99,40.837941,-73.895254,40.837941,-73.895254,10457
48013,60014,Preservation,2,2948,25,2000000,705,CROTONA PARK NORTH,0,0,0,20,2866,5,2029420001,3,17,163,BX99,40.837941,-73.895254,40.837941,-73.895254,10457
50200,948174,New Construction,2,2938,9,2000000,1420,CROTONA PARK EAST,60,0,60,60,4378,8,2029420001,3,17,163,BX99,40.837941,-73.895254,40.837941,-73.895254,10457
58608,60011,Preservation,2,2940,38,2000000,1816,CROTONA PARK EAST,25,0,25,25,4031,5,2029420001,3,17,163,BX99,40.837941,-73.895254,40.837941,-73.895254,10457
61740,973102,New Construction,2,2952,21,2000000,771,CROTONA PARK NORTH,84,0,84,84,0,7,2029420001,3,17,163,BX99,40.837941,-73.895254,40.837941,-73.895254,10457
48704,57048,Preservation,2,2948,14,2009922,1805,CLINTON AVENUE,0,0,0,11,2234,5,2029480014,6,17,36902,BX17,40.842195,-73.892612,40.842195,-73.892612,10457
48704,57040,Preservation,2,2948,18,2009923,1781,CLINTON AVENUE,0,0,0,24,4410,5,2029480018,6,17,36902,BX17,40.84174,-73.893079,40.84174,-73.893079,10457
66144,57059,Preservation,2,2950,1,2009961,1879,CLINTON AVENUE,30,0,30,30,5680,6,2029500001,6,17,36901,BX17,40.843471,-73.891324,40.843471,-73.891324,10457
66144,57063,Preservation,2,2950,70,2009986,1935,CLINTON AVENUE,8,0,8,8,3086,4,2029500070,6,17,36901,BX17,40.844455,-73.890491,40.844455,-73.890491,10457
66144,57062,Preservation,2,2950,72,2009987,1933,CLINTON AVENUE,8,0,8,8,2533,4,2029500072,6,17,36901,BX17,40.844428,-73.890513,40.844428,-73.890513,10457
66144,74463,Preservation,2,2951,54,2009996,744,EAST TREMONT AVENUE,17,0,17,17,2846,5,2029510054,6,17,36901,BX17,40.84463,-73.889562,40.84463,-73.889562,10457
66144,74464,Preservation,2,2951,56,2009997,748,EAST TREMONT AVENUE,17,0,17,17,3480,5,2029510056,6,17,36901,BX17,40.844578,-73.889453,40.844578,-73.889453,10457
58235,104376,Preservation,2,2956,5,2010058,1950,PROSPECT AVENUE,61,0,61,61,11119,5,2029560005,6,17,36502,BX17,40.844146,-73.889205,40.844146,-73.889205,10457
48731,104337,Preservation,2,2962,44,2010202,1409,PROSPECT AVENUE,11,0,11,11,16236,5,2029620044,3,16,151,BX35,40.832348,-73.896625,40.832348,-73.896625,10459
58992,88707,Preservation,2,2962,46,2010203,775,JENNINGS STREET,3,10,13,13,3139,6,2029620046,3,16,151,BX35,40.831945,-73.896983,40.831945,-73.896983,10459
